GeneID	max_transcript
SLC29A2	9955
SLC29A3	44137
SLC29A4	23917
SLC2A1	33493
SLC2A10	26697
SLC2A11	29378
SLC2A12	65043
SLC2A13	351056
SLC2A14	78682
SLC2A1-AS1	24309
SLC2A3	16957
SLC2A4	6539
SLC2A4RG	4274
SLC2A6	8005
SLC2A8	10753
SLC30A1	7593
SLC30A10	14387
SLC30A3	21662
SLC30A4	43149
SLC30A5	37053
SLC30A6	58538
SLC30A7	85667
SLC30A9	99931
SLC31A1	42948
SLC33A1	33402
SLC34A3	5797
SLC35A1	39414
SLC35A2	8463
SLC35A3	65638
SLC35A4	4539
SLC35A5	24257
SLC35B1	7021
SLC35B2	3789
SLC35B3	24110
SLC35B4	27598
SLC35C1	8944
SLC35C2	18441
SLC35D1	54798
SLC35D2	70273
SLC35D3	3359
SLC35E1	22578
SLC35E2A	21161
SLC35E2B	31317
SLC35E3	35292
SLC35E4	33238
SLC35F1	410407
SLC35F2	67796
SLC35F5	49933
SLC35F6	16947
SLC35G1	15851
SLC35G2	36873
SLC36A1	44776
SLC36A4	53817
SLC37A1	81800
SLC37A2	27211
SLC37A3	64798
SLC37A4	6765
SLC38A1	85980
SLC38A10	50496
SLC38A2	14585
SLC38A3	16214
SLC38A6	102619
SLC38A7	19661
SLC38A9	86490
SLC39A1	9085
SLC39A10	80741
SLC39A11	446739
SLC39A13	9224
SLC39A14	66849
SLC39A3	7492
SLC39A4	4430
SLC39A6	20809
SLC39A7	3570
SLC39A8	94212
SLC39A9	64006
SLC3A2	32751
SLC40A1	20221
SLC41A1	24103
SLC41A2	156191
SLC41A3	95191
SLC43A1	31168
SLC43A2	59566
SLC44A1	193910
SLC44A2	42102
SLC44A3	74889
SLC44A3-AS1	203876
SLC44A5	411688
SLC45A3	22658
SLC45A4	47463
SLC46A1	11570
SLC46A3	18932
SLC47A1	45180
SLC48A1	9513
SLC49A4	86070
SLC4A11	11773
SLC4A1AP	31509
SLC4A2	18327
SLC4A3	14410
SLC4A4	384824
SLC4A5	127174
SLC4A7	111661
SLC4A8	124446
SLC50A1	3478
SLC52A2	2720
SLC5A3	32682
SLC5A4-AS1	68500
SLC5A6	12720
SLC66A1	20102
SLC66A2	49233
SLC66A3	23500
SLC6A11	124486
SLC6A15	53308
SLC6A16	35553
SLC6A17	51707
SLC6A6	86773
SLC6A8	8661
SLC6A9	34979
SLC7A1	86274
SLC7A11	78252
SLC7A2	73478
SLC7A5	39484
SLC7A5P2	2535
SLC7A6	37293
SLC7A6OS	12912
SLC7A8	58365
SLC8A1	417911
SLC8A2	43876
SLC8B1	36402
SLC9A1	56316
SLC9A2	91802
SLC9A3	53993
SLC9A3-AS1	7655
SLC9A3R1	20724
SLC9A3R2	12124
SLC9A5	23212
SLC9A6	61842
SLC9A7	159867
SLC9A7P1	3304
SLC9A8	79529
SLC9B2	59290
SLCO2A1	97224
SLCO3A1	318727
SLCO4A1	29790
SLCO4C1	62298
SLCO5A1	167932
SLF1	78952
SLF2	52171
SLFN11	23311
SLFN12	22252
SLFN13	13670
SLFN5	30582
SLFNL1-AS1	29300
SLIRP	9530
SLIT1	187921
SLIT2	368656
SLIT3	639399
SLITRK3	10389
SLITRK5	7000
SLK	62093
SLMAP	172760
SLTM	54629
SLU7	17440
SLX4	30423
SLX4IP	192721
SMAD1	77867
SMAD2	121915
SMAD3	129565
SMAD4	54828
SMAD5	49889
SMAD6	80613
SMAD7	30858
SMAD9	75441
SMAGP	25857
SMAP1	194110
SMAP2	49595
SMARCA1	76984
SMARCA2	178273
SMARCA4	101241
SMARCA5	43784
SMARCA5-AS1	1365
SMARCAD1	83684
SMARCAL1	70567
SMARCB1	51043
SMARCC1	196623
SMARCC2	27124
SMARCD1	15365
SMARCD2	10604
SMARCD3	38365
SMARCE1	22856
SMC1A	48579
SMC2	47159
SMC3	36943
SMC4	35303
SMC5	95895
SMC6	90017
SMCHD1	149130
SMCO4	64918
SMCR8	12763
SMDT1	4593
SMG1	121551
SMG1P1	55212
SMG1P2	68706
SMG1P3	55598
SMG1P5	50356
SMG1P6	21615
SMG1P7	6452
SMG5	42274
SMG6	243942
SMG7	81692
SMG8	5240
SMG9	26979
SMIM10	1482
SMIM10L1	4822
SMIM10L2A	6131
SMIM10L2B	3727
SMIM12	9387
SMIM13	44899
SMIM14	92529
SMIM15	4764
SMIM19	14047
SMIM20	15687
SMIM26	2191
SMIM27	14626
SMIM29	2728
SMIM3	18790
SMIM30	1864
SMIM4	5285
SMIM7	14009
SMIM8	19740
SMKR1	10387
SMNDC1	14189
SMO	24911
SMOC1	152950
SMOX	38968
SMPD1	4522
SMPD2	3195
SMPD3	90181
SMPD4	30365
SMPD4BP	28763
SMPDL3A	20670
SMPDL3B	24152
SMS	54264
SMTN	23306
SMTNL2	24312
SMU1	34908
SMUG1	8636
SMURF1	116668
SMURF2	120025
SMURF2P1-LRRC37BP1	61001
SMYD2	55972
SMYD3	757932
SMYD4	50417
SMYD5	12976
SNAI3	8819
SNAI3-AS1	23815
SNAP23	37755
SNAP25	88588
SNAP29	32206
SNAP47	53063
SNAP91	156522
SNAPC1	34008
SNAPC2	2912
SNAPC3	43857
SNAPC4	22868
SNAPC5	8013
SNAPIN	3198
SNCA	114205
SNCAIP	152528
SNCG	7499
SND1	440399
SNED1	96950
SNF8	15526
SNHG1	3907
SNHG10	1960
SNHG11	4267
SNHG12	4445
SNHG15	3673
SNHG16	7584
SNHG17	14789
SNHG19	576
SNHG20	6343
SNHG21	6642
SNHG25	339
SNHG29	31661
SNHG3	4949
SNHG30	6199
SNHG32	4844
SNHG4	9432
SNHG5	1726
SNHG6	3851
SNHG7	3590
SNHG8	1061
SNHG9	508
SNIP1	19844
SNN	10697
SNORA1	129
SNORA10	132
SNORA101B	131
SNORA104	138
SNORA11F	127
SNORA14B	134
SNORA15	132
SNORA19	127
SNORA20	131
SNORA21	132
SNORA21B	134
SNORA23	188
SNORA25	131
SNORA26	121
SNORA2B	136
SNORA30	128
SNORA32	120
SNORA33	132
SNORA36C	126
SNORA37	128
SNORA38	131
SNORA38B	131
SNORA3A	129
SNORA3B	130
SNORA4	136
SNORA40	126
SNORA46	134
SNORA47	137
SNORA48	134
SNORA49	136
SNORA50A	135
SNORA50C	132
SNORA51	131
SNORA53	249
SNORA55	136
SNORA58	235
SNORA58B	135
SNORA5A	133
SNORA5C	136
SNORA6	148
SNORA60	135
SNORA62	153
SNORA63	134
SNORA64	133
SNORA65	135
SNORA66	132
SNORA67	136
SNORA68	132
SNORA69	131
SNORA70	134
SNORA71A	137
SNORA71B	135
SNORA71C	137
SNORA71D	137
SNORA73A	206
SNORA73B	204
SNORA74A	199
SNORA74D	143
SNORA75	136
SNORA77	124
SNORA77B	124
SNORA8	138
SNORA80A	135
SNORA80C	134
SNORA80D	134
SNORA80E	133
SNORA87	221
SNORA9	132
SNORA9B	130
SNORC	9690
SNORD10	147
SNORD100	75
SNORD101	72
SNORD102	71
SNORD104	79
SNORD110	74
SNORD12C	78
SNORD133	215
SNORD135	74
SNORD14C	87
SNORD14D	86
SNORD14E	79
SNORD17	236
SNORD18C	66
SNORD19C	66
SNORD1A	73
SNORD1C	79
SNORD2	69
SNORD20	79
SNORD21	94
SNORD22	125
SNORD23	109
SNORD24	74
SNORD26	74
SNORD27	71
SNORD28	74
SNORD29	64
SNORD30	69
SNORD31	67
SNORD32A	81
SNORD35B	86
SNORD36A	71
SNORD36C	66
SNORD38A	70
SNORD38B	68
SNORD3A	216
SNORD3C	216
SNORD3D	216
SNORD42A	62
SNORD44	60
SNORD46	97
SNORD47	76
SNORD48	63
SNORD49A	70
SNORD4A	71
SNORD4B	73
SNORD5	72
SNORD52	63
SNORD53B	77
SNORD54	62
SNORD55	73
SNORD56	70
SNORD57	71
SNORD58A	64
SNORD58C	89
SNORD60	82
SNORD65	72
SNORD66	75
SNORD67	110
SNORD68	71
SNORD7	96
SNORD74	71
SNORD76	80
SNORD78	64
SNORD79	80
SNORD80	70
SNORD81	76
SNORD83A	94
SNORD83B	92
SNORD84	77
SNORD88B	96
SNORD88C	96
SNORD89	113
SNORD94	136
SNORD95	62
SNORD96A	71
SNORD97	141
SNPH	43033
SNRK	64630
SNRNP200	31208
SNRNP25	3841
SNRNP27	11280
SNRNP35	15015
SNRNP40	37220
SNRNP48	21769
SNRNP70	23153
SNRPA	14186
SNRPA1	13738
SNRPB	9147
SNRPB2	12538
SNRPC	16763
SNRPD1	21206
SNRPD2	4862
SNRPD3	19314
SNRPE	9553
SNRPF	8101
SNRPG	12409
SNTA1	35806
SNTB1	276290
SNTB2	121905
SNTG2-AS1	1757
SNU13	14934
SNUPN	28295
SNW1	43555
SNX1	48247
SNX10	82520
SNX11	16068
SNX12	14179
SNX13	149733
SNX14	88659
SNX16	42703
SNX17	7037
SNX18	28827
SNX19	40616
SNX2	59543
SNX21	9477
SNX22	5750
SNX24	163763
SNX25	159734
SNX27	87030
SNX29	597553
SNX3	49816
SNX30	124227
SNX33	14389
SNX4	73552
SNX5	27194
SNX6	69055
SNX7	98779
SNX8	62671
SNX9	121831
SOAT1	64965
SOBP	171189
SOCS2	6776
SOCS3	3302
SOCS4	22252
SOCS5	63833
SOCS6	41154
SOCS7	54120
SOD1	9308
SOD2	83217
SOGA1	86091
SOGA3	80618
SON	34476
SORBS1	249598
SORBS2	370928
SORBS3	23861
SORCS1	591043
SORD	53990
SORD2P	66471
SORL1	181449
SORT1	88343
SOS1	138914
SOS2	114446
SOWAHA	3484
SOWAHB	3992
SOWAHC	4626
SOWAHD	1614
SOX11	9001
SOX12	4657
SOX13	54628
SOX15	1916
SOX2	2510
SOX21	2920
SOX21-AS1	3229
SOX3	2073
SOX4	4867
SOX5	1032987
SOX6	772028
SOX7	6743
SOX8	5209
SOX9	5393
SP1	36266
SP100	129403
SP110	52691
SP2	32721
SP2-AS1	43018
SP3	63104
SP4	86739
SP5	2741
SP6	10789
SP8	4607
SP9	3546
SPA17	20947
SPACA6	15808
SPACA9	11686
SPAG1	83866
SPAG16	1126037
SPAG4	5265
SPAG5	21451
SPAG6	72165
SPAG7	8591
SPAG9	158694
SPARC	25819
SPART	68542
SPAST	94026
SPATA13	327266
SPATA18	45995
SPATA2	12138
SPATA20	8763
SPATA24	7320
SPATA2L	5348
SPATA33	13204
SPATA5	396354
SPATA5L1	19079
SPATA6	176836
SPATA6L	77659
SPATA7	52817
SPATS2	160521
SPATS2L	176385
SPC24	10318
SPC25	19539
SPCS1	5042
SPCS2	29767
SPCS3	12279
SPDL1	21004
SPDYE1	9234
SPDYE5	10677
SPDYE6	10698
SPECC1	309667
SPECC1L	146923
SPEF2	196748
SPEG	58786
SPEN	92749
SPG11	100966
SPG21	26892
SPG7	49380
SPHK1	4651
SPHK2	11115
SPICE1	72438
SPIDR	475368
SPIN1	90250
SPIN2B	1866
SPIN3	20421
SPIN4	4104
SPINDOC	14260
SPINT1	14159
SPINT1-AS1	8531
SPINT2	28042
SPIRE1	211595
SPIRE2	42844
SPNS1	9765
SPNS2	40154
SPOCK1	524028
SPOCK2	29998
SPON1	305410
SPOP	79279
SPOPL	71777
SPOUT1	10143
SPPL2A	63438
SPPL2B	26411
SPPL3	141848
SPR	4750
SPRED1	104413
SPRED2	121748
SPRED3	9683
SPRTN	16730
SPRY1	6959
SPRY2	5149
SPRYD3	15074
SPRYD4	11130
SPRYD7	23799
SPSB1	76637
SPSB2	2367
SPSB3	5859
SPSB4	97264
SPTAN1	81074
SPTB	133624
SPTBN1	215119
SPTBN2	38903
SPTBN4	109463
SPTLC1	84266
SPTLC2	110770
SPTSSA	29449
SPTSSB	28158
SPTY2D1	27939
SQLE	23778
SQOR	60146
SQSTM1	31684
SRA1	8026
SRBD1	222587
SRC	60747
SRCAP	42238
SRCIN1	75939
SRD5A1	40943
SRD5A1P1	2154
SRD5A3	26857
SREBF1	25662
SREBF2	74200
SREBF2-AS1	3450
SREK1	39315
SREK1IP1	50540
SRF	10237
SRFBP1	66658
SRGAP1	317517
SRGAP2	259014
SRGAP2B	208125
SRGAP2C	207899
SRGAP2D	97065
SRGAP3	269055
SRI	21876
SRM	5428
SRP14	3512
SRP14-AS1	28198
SRP19	37084
SRP54	46669
SRP68	33751
SRP72	36064
SRP9	12653
SRPK1	88146
SRPK2	273016
SRPK3	4731
SRPRA	6063
SRPRB	37469
SRPX	71589
SRR	21321
SRRD	10781
SRRM1	29979
SRRM2	18774
SRRM2-AS1	15524
SRRM3	85391
SRRM5	2410
SRRT	13561
SRSF1	6427
SRSF10	15980
SRSF11	47353
SRSF12	22112
SRSF2	3296
SRSF3	11238
SRSF4	34155
SRSF5	4863
SRSF6	6347
SRSF7	7895
SRSF8	4347
SRSF9	8076
SRXN1	6576
SS18	74964
SS18L1	38745
SS18L2	13158
SSB	13190
SSBP1	12167
SSBP2	338446
SSBP3	180962
SSBP3-AS1	2620
SSBP4	15164
SSH1	79392
SSH2	304289
SSH3	9062
SSNA1	1689
SSPN	39439
SSPO	57922
SSR1	32056
SSR2	11903
SSR3	15647
SSR4	4340
SSR4P1	2255
SSRP1	9903
SSTR2	11623
SSU72	33190
SSX2IP	46761
ST13	32473
ST13P4	1597
ST20	24910
ST20-AS1	2083
ST3GAL1	117039
ST3GAL2	63123
ST3GAL3	223668
ST3GAL4	58952
ST3GAL5	51870
ST3GAL6	63609
ST6GAL1	148027
ST6GALNAC2	20483
ST6GALNAC3	562570
ST6GALNAC4	9155
ST6GALNAC5	200066
ST6GALNAC6	20027
ST7	276675
ST7-AS1	1887
ST7L	95626
ST8SIA4	96349
ST8SIA5	89232
STAC	167519
STAC2	15404
STAC3	7729
STAG1	416142
STAG2	142095
STAG3	36663
STAG3L1	8609
STAG3L2	8622
STAG3L3	8648
STAG3L4	18888
STAG3L5P-PVRIG2P-PILRB	31766
STAM	72671
STAM2	58962
STAMBP	44694
STAMBPL1	43242
STARD10	38976
STARD13	573655
STARD3	27121
STARD3NL	52424
STARD4	16562
STARD4-AS1	227500
STARD7	23974
STARD7-AS1	34207
STARD8	78173
STARD9	145392
STAT1	45214
STAT2	18509
STAT3	75170
STAT5A	24395
STAT5B	77214
STAT6	15952
STAU1	105956
STAU2	326558
STBD1	5104
STC1	12877
STC2	14780
STEAP1	10358
STEAP2	25943
STEAP3	41817
STIL	64008
STIM1	237544
STIM2	164540
STIMATE	60792
STING1	7225
STIP1	19276
STK10	146145
STK11	22653
STK11IP	18594
STK16	4858
STK17A	44271
STK17B	37995
STK19	10272
STK24	126952
STK25	15914
STK26	52641
STK3	487977
STK32C	124388
STK33	202358
STK35	46725
STK36	30629
STK38	53587
STK38L	81671
STK39	293573
STK4	113509
STK40	46296
STKLD1	29730
STMN1	22240
STMN3	13905
STMN4	23096
STMND1	29328
STMP1	13901
STN1	40615
STOM	31316
STOML1	13369
STOML2	3419
STON1	68346
STON2	175811
STOX1	67924
STOX2	225508
STPG1	58098
STPG3	2222
STRA6	30239
STRADA	39154
STRADB	29106
STRAP	21089
STRBP	147317
STRC	19237
STRCP1	18842
STRIP1	23064
STRIP2	53966
STRN	128838
STRN3	132575
STRN4	26939
STS	207520
STT3A	30218
STT3B	104691
STUB1	2391
STUM	60465
STX10	6317
STX11	41422
STX12	51224
STX16	28243
STX17	67880
STX18	123374
STX18-AS1	168806
STX1A	20459
STX2	49649
STX3	50502
STX4	7072
STX5	25191
STX6	50408
STX7	67247
STX8	325487
STXBP1	83752
STXBP2	10763
STXBP3	62845
STXBP4	204867
STXBP5	186118
STXBP6	240642
STYX	44821
STYXL1	51666
SUB1	18522
SUCLA2	58670
SUCLG1	35752
SUCLG2	294154
SUCO	79484
SUDS3	41478
SUFU	129495
SUGCT	725755
SUGP1	44476
SUGP2	42951
SUGT1	48072
SULF1	194288
SULF2	129210
SULT1A1	17999
SULT1C2	21020
SULT4A1	38004
SUMF1	106137
SUMF2	16386
SUMO1	33649
SUMO1P3	1205
SUMO2	17373
SUMO3	12512
SUN1	58291
SUN2	21264
SUOX	8249
SUPT16H	32543
SUPT20H	50399
SUPT3H	568807
SUPT4H1	7023
SUPT5H	31122
SUPT6H	40474
SUPT7L	13030
SUPV3L1	28859
SURF1	4728
SURF2	4608
SURF4	16500
SURF6	7412
SUSD1	134514
SUSD4	143343
SUSD5	68767
SUSD6	103548
SUV39H1	13461
SUV39H2	25522
SUZ12	64031
SUZ12P1	83222
SV2A	14524
SVBP	10345
SVEP1	214492
SVIL	279598
SVIL-AS1	78322
SVIP	10874
SWAP70	88915
SWI5	13610
SWSAP1	1503
SWT1	134721
SYAP1	45728
SYBU	117621
SYCE1L	13807
SYCE2	20507
SYCP2	70065
SYCP2L	87256
SYDE1	7573
SYDE2	44124
SYF2	10226
SYK	96949
SYMPK	47737
SYN2	187644
SYNCRIP	35138
SYNE1	515675
SYNE2	373486
SYNE3	68569
SYNE4	5506
SYNGAP1	33624
SYNGR1	35584
SYNGR2	4419
SYNGR3	4305
SYNJ1	99281
SYNJ2	117312
SYNJ2BP	50591
SYNM	30513
SYNPO	53156
SYNRG	94611
SYP	12390
SYPL1	22214
SYPL2	15588
SYS1	13641
SYT1	588026
SYT11	25632
SYT12	28070
SYT14	233172
SYT15	15044
SYT16	300388
SYT17	100500
SYT3	17904
SYT7	67362
SYT9	217139
SYTL1	11910
SYTL2	116938
SYTL4	57630
SYTL5	122263
SYVN1	7240
SZRD1	30903
SZT2	64348
TAB1	37350
TAB2	193681
TAB3	61812
TAC1	8386
TACC1	124446
TACC2	265379
TACC3	23649
TACO1	7470
TADA1	19752
TADA2A	72853
TADA2B	14578
TADA3	13047
TAF1	164168
TAF10	5922
TAF11	10580
TAF12	40217
TAF13	11863
TAF15	37758
TAF1A	32031
TAF1A-AS1	2713
TAF1B	90974
TAF1C	9223
TAF1D	11343
TAF1L	6215
TAF2	102067
TAF3	198126
TAF4	91012
TAF4B	165240
TAF5	21089
TAF5L	32929
TAF6	12788
TAF6L	15945
TAF7	2294
TAF7L	24825
TAF8	32748
TAF9	5271
TAF9B	9902
TAFA5	262379
TAGLN	8171
TAGLN2	7396
TAL2	665
TALDO1	17548
TAMM41	56443
TANC1	264025
TANC2	461466
TANGO2	50164
TANGO6	241651
TANK	99250
TAOK1	160978
TAOK2	18393
TAOK3	223106
TAP1	8762
TAP2	16938
TAPBP	14389
TAPBPL	10648
TAPT1	65966
TAPT1-AS1	31524
TARBP1	87866
TARBP2	5510
TARDBP	12870
TARID	386754
TARS1	27395
TARS2	20183
TARS3	70877
TASOR	63133
TASOR2	78902
TASP1	249547
TATDN1	50593
TATDN2	32759
TATDN3	24997
TAX1BP1	90394
TAZ	10185
TBC1D1	248089
TBC1D10A	34951
TBC1D10B	13392
TBC1D12	133791
TBC1D13	23225
TBC1D14	123674
TBC1D15	87491
TBC1D16	103529
TBC1D17	11048
TBC1D19	172289
TBC1D20	27053
TBC1D22A	413082
TBC1D22B	75198
TBC1D23	64244
TBC1D24	30601
TBC1D25	22990
TBC1D2B	82726
TBC1D30	121521
TBC1D31	92466
TBC1D32	255235
TBC1D3L	10913
TBC1D3P1-DHX40P1	56689
TBC1D4	198666
TBC1D5	585577
TBC1D8	144219
TBC1D8B	73474
TBC1D9	135603
TBC1D9B	45826
TBCA	85192
TBCB	10962
TBCC	1604
TBCCD1	24476
TBCD	193849
TBCE	88807
TBCEL	66704
TBCK	275084
TBK1	49993
TBKBP1	16799
TBL1X	256445
TBL1XR1	178138
TBL2	11041
TBL3	10866
TBP	18537
TBPL1	37206
TBRG1	13062
TBRG4	11647
TBX1	26886
TBX18	32102
TBX19	33549
TBX2	9623
TBX20	51670
TBX2-AS1	6150
TBX3	13920
TBX6	6090
TBXA2R	12368
TBXAS1	242078
TBXT	11013
TC2N	87790
TCAF1	50801
TCAIM	71319
TCAP	1205
TCEA1	55892
TCEA2	15375
TCEAL1	2232
TCEAL3	2021
TCEAL4	11505
TCEAL7	2140
TCEAL8	2198
TCEAL9	1956
TCEANC	12267
TCEANC2	58912
TCERG1	64626
TCF12	372617
TCF19	5627
TCF20	123914
TCF24	16090
TCF25	37787
TCF3	43323
TCF4	413772
TCF7	33529
TCF7L1	176995
TCF7L2	217430
TCFL5	20817
TCHH	9137
TCHP	17795
TCN2	20097
TCOF1	42669
TCP1	11205
TCP11L1	33977
TCP11L2	44270
TCTA	4270
TCTE3	11463
TCTEX1D2	27021
TCTN1	35301
TCTN2	37284
TCTN3	30747
TDG	23074
TDP1	88837
TDP2	16920
TDRD12	109812
TDRD3	177422
TDRD6	24051
TDRD7	84027
TDRKH	18932
TDRKH-AS1	3653
TDRP	55991
TEAD1	270316
TEAD2	21820
TEAD3	23482
TEAD4	81279
TEC	134055
TECPR1	37608
TECPR2	139533
TECR	36420
TEDC1	9393
TEDC2	4854
TEF	31995
TEFM	7252
TEKT4P2	61405
TELO2	17094
TEN1-CDK3	26782
TENM3	559622
TENM3-AS1	5855
TENM4	788201
TENT2	75826
TENT4A	43612
TENT4B	82397
TENT5A	6951
TENT5C	22341
TEP1	47834
TEPSIN	10778
TERC	450
TERF1	39259
TERF2	30440
TERF2IP	9706
TERT	41920
TES	48244
TESC	60523
TESK1	4771
TESK2	147280
TESMIN	44080
TET1	134148
TET2	133118
TET3	123265
TEX10	50858
TEX14	135378
TEX15	81464
TEX2	116032
TEX22	15321
TEX261	8931
TEX264	33148
TEX30	7898
TEX52	7993
TEX9	80573
TF	134643
TFAM	14087
TFAMP1	2222
TFAP2A	23383
TFAP2A-AS1	3851
TFAP2A-AS2	3425
TFAP2C	9976
TFAP2E	22012
TFAP4	15837
TFB1M	84613
TFB2M	25700
TFCP2	79479
TFCP2L1	68614
TFDP1	56785
TFDP2	205116
TFE3	14631
TFEB	52245
TFG	39677
TFIP11	21266
TFPI	90204
TFPI2	5357
TFPT	8735
TFRC	32806
TGDS	22098
TGFA	106541
TGFB1	23599
TGFB2	99335
TGFB3	24950
TGFBR1	49078
TGFBR2	87639
TGFBR3	225659
TGFBR3L	2948
TGFBRAP1	80327
TGIF1	47969
TGIF2	20479
TGM1	14063
TGOLN2	9962
TGS1	52999
THADA	365210
THAP1	6657
THAP10	11091
THAP11	1875
THAP12	31175
THAP2	16342
THAP3	10436
THAP4	52753
THAP5	7624
THAP6	32849
THAP7	3014
THAP7-AS1	8452
THAP8	19777
THAP9	19319
THAP9-AS1	7464
THBD	4039
THBS1	18387
THBS3	12393
THBS4	91988
THEM4	38644
THEM6	9704
THG1L	10029
THNSL1	10052
THNSL2	16342
THOC1	53527
THOC2	132482
THOC3	8784
THOC5	47878
THOC6	3715
THOC7	30053
THOP1	30304
THRA	31674
THRAP3	80913
THRB	378554
THSD1	29004
THSD4	641934
THTPA	47821
THUMPD1	8152
THUMPD2	43216
THUMPD3	23737
THUMPD3-AS1	11359
THYN1	5070
TIA1	39349
TIAL1	23563
TIAM1	440669
TIAM2	167434
TICAM1	15818
TICRR	52553
TIFA	11367
TIGAR	38811
TIGD1	2587
TIGD2	2084
TIGD3	2860
TIGD5	5393
TIGD6	7534
TIGD7	6622
TIMELESS	33063
TIMM10	2290
TIMM10B	3180
TIMM13	1961
TIMM17A	15161
TIMM17B	4696
TIMM21	12008
TIMM22	6542
TIMM23	31288
TIMM23B	32817
TIMM29	1443
TIMM44	16948
TIMM50	12941
TIMM8A	3081
TIMM8B	1945
TIMM9	19120
TIMMDC1	26543
TIMP1	4353
TIMP2	72410
TIMP3	62225
TINCR	9867
TINF2	3034
TIPARP	32178
TIPIN	20494
TIPRL	23147
TIRAP	11846
TJAP1	29033
TJP1	270718
TJP2	133944
TK1	13125
TK2	42409
TKFC	20244
TKT	31407
TLCD1	2583
TLCD2	7561
TLCD3A	10422
TLCD4	105088
TLCD5	8387
TLE1	105864
TLE2	49997
TLE3	50126
TLE4	155108
TLE5	10056
TLE6	17615
TLK1	240470
TLK2	137669
TLL2	149318
TLN1	35247
TLN2	197319
TLNRD1	4865
TLR6	33109
TLX1	6489
TLX3	2891
TM2D1	44376
TM2D2	7701
TM2D3	19414
TM7SF2	4536
TM7SF3	42800
TM9SF1	6593
TM9SF2	62576
TM9SF3	68902
TM9SF4	57542
TMA16	25849
TMA7	3951
TMBIM1	18385
TMBIM4	33136
TMBIM6	23377
TMC4	13052
TMC5	88573
TMC6	19980
TMC7	80006
TMCC1	245919
TMCC1-AS1	15041
TMCC2	45397
TMCC3	83435
TMCO1	44631
TMCO1-AS1	6519
TMCO3	59208
TMCO4	117703
TMCO6	5981
TMED1	4145
TMED10	45143
TMED10P1	4032
TMED2	14030
TMED2-DT	3261
TMED3	102824
TMED4	4336
TMED5	30671
TMED7	12826
TMED8	42065
TMED9	5039
TMEFF1	104487
TMEM100	12454
TMEM101	11963
TMEM102	2244
TMEM104	63284
TMEM106B	32073
TMEM106C	5331
TMEM107	3923
TMEM108	359487
TMEM109	9285
TMEM11	16645
TMEM115	4771
TMEM116	81936
TMEM117	553901
TMEM120A	7764
TMEM120B	69316
TMEM121	3615
TMEM121B	5063
TMEM123	56431
TMEM126A	8634
TMEM126B	7967
TMEM127	17483
TMEM128	12700
TMEM129	5405
TMEM131	239610
TMEM131L	170364
TMEM132A	12699
TMEM132E	59736
TMEM134	7541
TMEM135	290890
TMEM138	7134
TMEM140	18143
TMEM141	1973
TMEM143	31584
TMEM144	44927
TMEM145	11755
TMEM147	1900
TMEM147-AS1	5291
TMEM14A	15474
TMEM14B	12014
TMEM14C	8214
TMEM150A	4152
TMEM150C	79077
TMEM158	1821
TMEM159	21942
TMEM160	2715
TMEM161A	19309
TMEM161B	80563
TMEM161B-AS1	167792
TMEM163	263241
TMEM164	181586
TMEM165	30218
TMEM167A	24548
TMEM167B	6170
TMEM168	28014
TMEM17	5976
TMEM170A	21635
TMEM170B	45775
TMEM171	11234
TMEM175	26268
TMEM177	44416
TMEM178A	52465
TMEM178B	406315
TMEM179B	2998
TMEM18	13528
TMEM181	98789
TMEM182	80744
TMEM183A	17481
TMEM183B	1690
TMEM184A	13970
TMEM184B	53719
TMEM184C	19324
TMEM185A	35356
TMEM185B	5921
TMEM186	2459
TMEM187	10440
TMEM189	35469
TMEM19	18965
TMEM192	42252
TMEM198	6933
TMEM198B	6638
TMEM199	6036
TMEM200B	4474
TMEM200C	6541
TMEM201	25966
TMEM203	1565
TMEM205	3529
TMEM208	2148
TMEM209	40693
TMEM214	8729
TMEM216	6503
TMEM218	17237
TMEM219	10969
TMEM220	19193
TMEM221	13159
TMEM222	14255
TMEM223	2035
TMEM225B	12778
TMEM229A	2146
TMEM229B	63584
TMEM230	44705
TMEM231	19511
TMEM234	7894
TMEM237	23317
TMEM240	5846
TMEM241	141954
TMEM242	34494
TMEM243	24425
TMEM245	104812
TMEM248	37326
TMEM25	15510
TMEM250	4286
TMEM251	3489
TMEM253	4787
TMEM254	13905
TMEM254-AS1	32960
TMEM255A	52886
TMEM256	1121
TMEM258	3650
TMEM259	11470
TMEM260	69716
TMEM263	18315
TMEM265	4554
TMEM266	144978
TMEM267	39613
TMEM268	35127
TMEM269	15786
TMEM271	2415
TMEM30A	31867
TMEM30B	3967
TMEM33	25374
TMEM35B	3821
TMEM37	6650
TMEM38A	28884
TMEM38B	82088
TMEM39A	34666
TMEM39B	30835
TMEM41A	9434
TMEM41B	33938
TMEM42	3750
TMEM43	18740
TMEM44	45741
TMEM44-AS1	6564
TMEM45A	84825
TMEM45B	44155
TMEM47	30210
TMEM50A	24027
TMEM50B	57080
TMEM51	67946
TMEM51-AS1	40649
TMEM53	21361
TMEM54	6794
TMEM59	26892
TMEM59L	8169
TMEM60	4706
TMEM62	52028
TMEM63A	36843
TMEM63B	28605
TMEM63C	77697
TMEM64	24083
TMEM65	61781
TMEM67	64344
TMEM68	34619
TMEM69	6255
TMEM70	6641
TMEM74	180744
TMEM74B	5350
TMEM79	9530
